"taxon","taxonLabel"
"http://purl.obolibrary.org/obo/NCBITaxon_28680","Anas acuta"
"http://purl.obolibrary.org/obo/NCBITaxon_2936714","Anas platyrhynchos x Anas zonorhyncha"
"http://purl.obolibrary.org/obo/NCBITaxon_2952306","Anas platyrhynchos x Anas diazi"
"http://purl.obolibrary.org/obo/NCBITaxon_3129163","Anas andium"
"http://purl.obolibrary.org/obo/NCBITaxon_75846","Anas fulvigula"
"http://purl.obolibrary.org/obo/NCBITaxon_3144873","Anas diazi x Anas fulvigula maculosa"
"http://purl.obolibrary.org/obo/NCBITaxon_3149377","Anas albogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_3149378","Anas eatoni"
"http://purl.obolibrary.org/obo/NCBITaxon_3410399","Anas platyrhynchos x Anas superciliosa superciliosa"
"http://purl.obolibrary.org/obo/NCBITaxon_3416663","Anas undulata x Anas platyrhynchos"
"http://purl.obolibrary.org/obo/NCBITaxon_3416664","Anas undulata x Anas sparsa"
"http://purl.obolibrary.org/obo/NCBITaxon_45630","Anas gracilis"
"http://purl.obolibrary.org/obo/NCBITaxon_45631","Anas castanea"
"http://purl.obolibrary.org/obo/NCBITaxon_500303","Anas wyvilliana"
"http://purl.obolibrary.org/obo/NCBITaxon_500304","Anas platyrhynchos x Anas wyvilliana"
"http://purl.obolibrary.org/obo/NCBITaxon_539402","Anas platyrhynchos x Anas fulvigula"
"http://purl.obolibrary.org/obo/NCBITaxon_539403","Anas platyrhynchos x Anas rubripes"
"http://purl.obolibrary.org/obo/NCBITaxon_75833","Anas aucklandica"
"http://purl.obolibrary.org/obo/NCBITaxon_75834","Anas bahamensis"
"http://purl.obolibrary.org/obo/NCBITaxon_75835","Anas bernieri"
"http://purl.obolibrary.org/obo/NCBITaxon_75836","Anas carolinensis"
"http://purl.obolibrary.org/obo/NCBITaxon_75841","Anas diazi"
"http://purl.obolibrary.org/obo/NCBITaxon_75843","Anas erythrorhyncha"
"http://purl.obolibrary.org/obo/NCBITaxon_75845","Anas flavirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_75848","Anas gibberifrons"
"http://purl.obolibrary.org/obo/NCBITaxon_75850","Anas laysanensis"
"http://purl.obolibrary.org/obo/NCBITaxon_75851","Anas luzonica"
"http://purl.obolibrary.org/obo/NCBITaxon_75852","Anas melleri"
"http://purl.obolibrary.org/obo/NCBITaxon_75854","Anas poecilorhyncha"
"http://purl.obolibrary.org/obo/NCBITaxon_75857","Anas rubripes"
"http://purl.obolibrary.org/obo/NCBITaxon_75860","Anas sparsa"
"http://purl.obolibrary.org/obo/NCBITaxon_75862","Anas undulata"
"http://purl.obolibrary.org/obo/NCBITaxon_75864","Anas zonorhyncha"
"http://purl.obolibrary.org/obo/NCBITaxon_8837","Anas capensis"
"http://purl.obolibrary.org/obo/NCBITaxon_8839","Anas platyrhynchos"
"http://purl.obolibrary.org/obo/NCBITaxon_8841","Anas platyrhynchos x Cairina moschata"
"http://purl.obolibrary.org/obo/NCBITaxon_107022","Bucephala clangula"
"http://purl.obolibrary.org/obo/NCBITaxon_2762558","Bucephala islandica x Bucephala clangula"
"http://purl.obolibrary.org/obo/NCBITaxon_279934","Bucephala albeola"
"http://purl.obolibrary.org/obo/NCBITaxon_2823289","Bucephala islandica x Bucephala albeola"
"http://purl.obolibrary.org/obo/NCBITaxon_40833","Bucephala islandica"
"http://purl.obolibrary.org/obo/NCBITaxon_107026","Mergellus albellus"
"http://purl.obolibrary.org/obo/NCBITaxon_107028","Ptaiochen pau"
"http://purl.obolibrary.org/obo/NCBITaxon_107030","Thambetochen chauliodous"
"http://purl.obolibrary.org/obo/NCBITaxon_107034","Thambetochen cf. chauliodous"
"http://purl.obolibrary.org/obo/NCBITaxon_75861","Mareca strepera"
"http://purl.obolibrary.org/obo/NCBITaxon_75832","Mareca americana"
"http://purl.obolibrary.org/obo/NCBITaxon_75844","Mareca falcata"
"http://purl.obolibrary.org/obo/NCBITaxon_75858","Mareca sibilatrix"
"http://purl.obolibrary.org/obo/NCBITaxon_8838","Mareca penelope"
"http://purl.obolibrary.org/obo/NCBITaxon_1570318","Mergus octosetaceus"
"http://purl.obolibrary.org/obo/NCBITaxon_8880","Mergus merganser"
"http://purl.obolibrary.org/obo/NCBITaxon_3138809","Mergus australis"
"http://purl.obolibrary.org/obo/NCBITaxon_670348","Mergus squamatus"
"http://purl.obolibrary.org/obo/NCBITaxon_8879","Mergus serrator"
"http://purl.obolibrary.org/obo/NCBITaxon_1581554","Melanitta americana"
"http://purl.obolibrary.org/obo/NCBITaxon_198027","Melanitta nigra"
"http://purl.obolibrary.org/obo/NCBITaxon_2830144","Melanitta deglandi"
"http://purl.obolibrary.org/obo/NCBITaxon_3150127","Melanitta stejnegeri"
"http://purl.obolibrary.org/obo/NCBITaxon_371863","Melanitta perspicillata"
"http://purl.obolibrary.org/obo/NCBITaxon_371864","Melanitta fusca"
"http://purl.obolibrary.org/obo/NCBITaxon_197941","Clangula hyemalis"
"http://purl.obolibrary.org/obo/NCBITaxon_56278","Sibirionetta formosa"
"http://purl.obolibrary.org/obo/NCBITaxon_2025362","Rhodonessa caryophyllacea"
"http://purl.obolibrary.org/obo/NCBITaxon_203439","Somateria spectabilis"
"http://purl.obolibrary.org/obo/NCBITaxon_76058","Somateria mollissima"
"http://purl.obolibrary.org/obo/NCBITaxon_50367","Somateria fischeri"
"http://purl.obolibrary.org/obo/NCBITaxon_234623","Polysticta stelleri"
"http://purl.obolibrary.org/obo/NCBITaxon_8834","Aix sp."
"http://purl.obolibrary.org/obo/NCBITaxon_8832","Aix galericulata"
"http://purl.obolibrary.org/obo/NCBITaxon_8833","Aix sponsa"
"http://purl.obolibrary.org/obo/NCBITaxon_8856","Cairina sp."
"http://purl.obolibrary.org/obo/NCBITaxon_8855","Cairina moschata"
"http://purl.obolibrary.org/obo/NCBITaxon_279951","Lophodytes cucullatus"
"http://purl.obolibrary.org/obo/NCBITaxon_3046608","Spatula smithii"
"http://purl.obolibrary.org/obo/NCBITaxon_3150534","Spatula hottentota"
"http://purl.obolibrary.org/obo/NCBITaxon_3150535","Spatula puna"
"http://purl.obolibrary.org/obo/NCBITaxon_45633","Spatula rhynchotis"
"http://purl.obolibrary.org/obo/NCBITaxon_75840","Spatula cyanoptera"
"http://purl.obolibrary.org/obo/NCBITaxon_75863","Spatula versicolor"
"http://purl.obolibrary.org/obo/NCBITaxon_75838","Spatula clypeata"
"http://purl.obolibrary.org/obo/NCBITaxon_75842","Spatula discors"
"http://purl.obolibrary.org/obo/NCBITaxon_75853","Spatula platalea"
"http://purl.obolibrary.org/obo/NCBITaxon_75856","Spatula querquedula"
"http://purl.obolibrary.org/obo/NCBITaxon_3380668","Biziura delautouri"
"http://purl.obolibrary.org/obo/NCBITaxon_45648","Biziura lobata"
"http://purl.obolibrary.org/obo/NCBITaxon_3380669","Chenonetta finschi"
"http://purl.obolibrary.org/obo/NCBITaxon_45644","Chenonetta jubata"
"http://purl.obolibrary.org/obo/NCBITaxon_399386","Camptorhynchus labradorius"
"http://purl.obolibrary.org/obo/NCBITaxon_8884","Oxyura jamaicensis"
"http://purl.obolibrary.org/obo/NCBITaxon_45649","Oxyura australis"
"http://purl.obolibrary.org/obo/NCBITaxon_555300","Oxyura ferruginea"
"http://purl.obolibrary.org/obo/NCBITaxon_8885","Oxyura vittata"
"http://purl.obolibrary.org/obo/NCBITaxon_90703","Oxyura leucocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_90704","Oxyura maccoa"
"http://purl.obolibrary.org/obo/NCBITaxon_555264","Heteronetta atricapilla"
"http://purl.obolibrary.org/obo/NCBITaxon_555276","Nomonyx dominicus"
"http://purl.obolibrary.org/obo/NCBITaxon_68165","Histrionicus histrionicus"
"http://purl.obolibrary.org/obo/NCBITaxon_75867","Amazonetta brasiliensis"
"http://purl.obolibrary.org/obo/NCBITaxon_75869","Asarcornis scutulata"
"http://purl.obolibrary.org/obo/NCBITaxon_75871","Callonetta leucophrys"
"http://purl.obolibrary.org/obo/NCBITaxon_75873","Lophonetta specularioides"
"http://purl.obolibrary.org/obo/NCBITaxon_75877","Pteronetta hartlaubii"
"http://purl.obolibrary.org/obo/NCBITaxon_75879","Speculanas specularis"
"http://purl.obolibrary.org/obo/NCBITaxon_1867944","Anatidae sp."
"http://purl.obolibrary.org/obo/NCBITaxon_56306","Thalassornis leuconotus"
"http://purl.obolibrary.org/obo/NCBITaxon_60181","Dendrocygna guttata"
"http://purl.obolibrary.org/obo/NCBITaxon_60182","Dendrocygna javanica"
"http://purl.obolibrary.org/obo/NCBITaxon_8871","Dendrocygna arborea"
"http://purl.obolibrary.org/obo/NCBITaxon_8872","Dendrocygna arcuata"
"http://purl.obolibrary.org/obo/NCBITaxon_8873","Dendrocygna autumnalis"
"http://purl.obolibrary.org/obo/NCBITaxon_8874","Dendrocygna bicolor"
"http://purl.obolibrary.org/obo/NCBITaxon_8875","Dendrocygna eytoni"
"http://purl.obolibrary.org/obo/NCBITaxon_8876","Dendrocygna viduata"
"http://purl.obolibrary.org/obo/NCBITaxon_45637","Stictonetta naevosa"
"http://purl.obolibrary.org/obo/NCBITaxon_107024","Tadorna variegata"
"http://purl.obolibrary.org/obo/NCBITaxon_2044879","Tadorna cristata"
"http://purl.obolibrary.org/obo/NCBITaxon_3378262","Tadorna sp. LShepherd-2024a"
"http://purl.obolibrary.org/obo/NCBITaxon_45638","Tadorna tadornoides"
"http://purl.obolibrary.org/obo/NCBITaxon_45639","Tadorna ferruginea"
"http://purl.obolibrary.org/obo/NCBITaxon_541015","Tadorna cana"
"http://purl.obolibrary.org/obo/NCBITaxon_75865","Tadorna tadorna"
"http://purl.obolibrary.org/obo/NCBITaxon_1577981","Sarkidiornis sylvicola"
"http://purl.obolibrary.org/obo/NCBITaxon_8887","Sarkidiornis melanotos"
"http://purl.obolibrary.org/obo/NCBITaxon_30382","Alopochen aegyptiaca"
"http://purl.obolibrary.org/obo/NCBITaxon_337036","Hymenolaimus malacorhynchos"
"http://purl.obolibrary.org/obo/NCBITaxon_3380687","Malacorhynchus scarletti"
"http://purl.obolibrary.org/obo/NCBITaxon_45646","Malacorhynchus membranaceus"
"http://purl.obolibrary.org/obo/NCBITaxon_541009","Chloephaga poliocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_658910","Chloephaga hybrida"
"http://purl.obolibrary.org/obo/NCBITaxon_8861","Chloephaga picta"
"http://purl.obolibrary.org/obo/NCBITaxon_658915","Chloephaga rubidiceps"
"http://purl.obolibrary.org/obo/NCBITaxon_8860","Chloephaga melanoptera"
"http://purl.obolibrary.org/obo/NCBITaxon_658919","Merganetta armata"
"http://purl.obolibrary.org/obo/NCBITaxon_658925","Tachyeres brachypterus"
"http://purl.obolibrary.org/obo/NCBITaxon_658926","Tachyeres leucocephalus"
"http://purl.obolibrary.org/obo/NCBITaxon_658927","Tachyeres patachonicus"
"http://purl.obolibrary.org/obo/NCBITaxon_75881","Tachyeres pteneres"
"http://purl.obolibrary.org/obo/NCBITaxon_8865","Cyanochen cyanoptera"
"http://purl.obolibrary.org/obo/NCBITaxon_8882","Neochen jubata"
"http://purl.obolibrary.org/obo/NCBITaxon_658924","Plectropterus gambensis"
"http://purl.obolibrary.org/obo/NCBITaxon_110915","Aythya valisineria"
"http://purl.obolibrary.org/obo/NCBITaxon_1177618","Aythya baeri"
"http://purl.obolibrary.org/obo/NCBITaxon_189533","Aythya affinis"
"http://purl.obolibrary.org/obo/NCBITaxon_189534","Aythya marila"
"http://purl.obolibrary.org/obo/NCBITaxon_189535","Aythya collaris"
"http://purl.obolibrary.org/obo/NCBITaxon_197939","Aythya nyroca"
"http://purl.obolibrary.org/obo/NCBITaxon_219593","Aythya ferina"
"http://purl.obolibrary.org/obo/NCBITaxon_219594","Aythya fuligula"
"http://purl.obolibrary.org/obo/NCBITaxon_2497792","Aythya novaeseelandiae"
"http://purl.obolibrary.org/obo/NCBITaxon_30385","Aythya americana"
"http://purl.obolibrary.org/obo/NCBITaxon_3149454","Aythya innotata"
"http://purl.obolibrary.org/obo/NCBITaxon_45635","Aythya australis"
"http://purl.obolibrary.org/obo/NCBITaxon_30387","Netta rufina"
"http://purl.obolibrary.org/obo/NCBITaxon_541013","Netta peposaca"
"http://purl.obolibrary.org/obo/NCBITaxon_658921","Netta erythrophthalma"
"http://purl.obolibrary.org/obo/NCBITaxon_75875","Marmaronetta angustirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_107021","Anser canagicus"
"http://purl.obolibrary.org/obo/NCBITaxon_132585","Anser brachyrhynchus"
"http://purl.obolibrary.org/obo/NCBITaxon_132586","Anser erythropus"
"http://purl.obolibrary.org/obo/NCBITaxon_132587","Anser fabalis"
"http://purl.obolibrary.org/obo/NCBITaxon_50365","Anser albifrons"
"http://purl.obolibrary.org/obo/NCBITaxon_8843","Anser anser"
"http://purl.obolibrary.org/obo/NCBITaxon_2606890","Anser serrirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_713105","Anser sp. GIGLV2009"
"http://purl.obolibrary.org/obo/NCBITaxon_8847","Anser sp."
"http://purl.obolibrary.org/obo/NCBITaxon_980882","Anser sp. GIGHV2011"
"http://purl.obolibrary.org/obo/NCBITaxon_2741460","Anser anser domesticus x Anser cygnoides domesticus"
"http://purl.obolibrary.org/obo/NCBITaxon_3420330","Anser caerulescens x Anser rossii"
"http://purl.obolibrary.org/obo/NCBITaxon_8849","Anser caerulescens"
"http://purl.obolibrary.org/obo/NCBITaxon_8845","Anser cygnoides"
"http://purl.obolibrary.org/obo/NCBITaxon_56281","Anser rossii"
"http://purl.obolibrary.org/obo/NCBITaxon_8846","Anser indicus"
"http://purl.obolibrary.org/obo/NCBITaxon_110926","Cygnus columbianus"
"http://purl.obolibrary.org/obo/NCBITaxon_2023654","Cygnus sumnerensis"
"http://purl.obolibrary.org/obo/NCBITaxon_219595","Cygnus cygnus"
"http://purl.obolibrary.org/obo/NCBITaxon_41691","Cygnus melancoryphus"
"http://purl.obolibrary.org/obo/NCBITaxon_48397","Cygnus buccinator"
"http://purl.obolibrary.org/obo/NCBITaxon_541010","Cygnus bewickii"
"http://purl.obolibrary.org/obo/NCBITaxon_8868","Cygnus atratus"
"http://purl.obolibrary.org/obo/NCBITaxon_8869","Cygnus olor"
"http://purl.obolibrary.org/obo/NCBITaxon_371860","Branta hutchinsii"
"http://purl.obolibrary.org/obo/NCBITaxon_8853","Branta canadensis"
"http://purl.obolibrary.org/obo/NCBITaxon_184710","Branta hylobadistes"
"http://purl.obolibrary.org/obo/NCBITaxon_184711","Branta leucopsis"
"http://purl.obolibrary.org/obo/NCBITaxon_184712","Branta bernicla"
"http://purl.obolibrary.org/obo/NCBITaxon_184715","Branta ruficollis"
"http://purl.obolibrary.org/obo/NCBITaxon_184920","Branta sp. giant Hawaiian goose"
"http://purl.obolibrary.org/obo/NCBITaxon_3435963","Branta sp."
"http://purl.obolibrary.org/obo/NCBITaxon_993691","Branta sp. BW-2011"
"http://purl.obolibrary.org/obo/NCBITaxon_56282","Branta sandvicensis"
"http://purl.obolibrary.org/obo/NCBITaxon_3380701","Cnemiornis gracilis"
"http://purl.obolibrary.org/obo/NCBITaxon_8858","Cereopsis novaehollandiae"
"http://purl.obolibrary.org/obo/NCBITaxon_8863","Coscoroba coscoroba"
"http://purl.obolibrary.org/obo/NCBITaxon_45641","Nettapus coromandelianus"
"http://purl.obolibrary.org/obo/NCBITaxon_45642","Nettapus pulchellus"
"http://purl.obolibrary.org/obo/NCBITaxon_658922","Nettapus auritus"
"http://purl.obolibrary.org/obo/NCBITaxon_2823288","Bucephala albeola x Melanitta deglandi"
"http://purl.obolibrary.org/obo/NCBITaxon_2823290","Clangula hyemalis x Bucephala albeola"
"http://purl.obolibrary.org/obo/NCBITaxon_2823291","Clangula hyemalis x Melanitta americana"
"http://purl.obolibrary.org/obo/NCBITaxon_2823298","Somateria mollissima x Bucephala clangula"
"http://purl.obolibrary.org/obo/NCBITaxon_2823299","Somateria mollissima x Histrionicus histrionicus"
"http://purl.obolibrary.org/obo/NCBITaxon_3046609","Salvadorina waigiuensis"
"http://purl.obolibrary.org/obo/NCBITaxon_3151041","Radjah radjah"
"http://purl.obolibrary.org/obo/NCBITaxon_8851","Anseranas semipalmata"
"http://purl.obolibrary.org/obo/NCBITaxon_30388","Chauna torquata"
"http://purl.obolibrary.org/obo/NCBITaxon_8829","Chauna chavaria"
"http://purl.obolibrary.org/obo/NCBITaxon_56280","Anhima cornuta"
"http://purl.obolibrary.org/obo/NCBITaxon_815412","Anseriformes sp. BOLD:AAB6382"
"http://purl.obolibrary.org/obo/NCBITaxon_815413","Anseriformes sp. BOLD:AAC5015"
"http://purl.obolibrary.org/obo/NCBITaxon_815414","Anseriformes sp. BOLD:AAC8331"
"http://purl.obolibrary.org/obo/NCBITaxon_815415","Anseriformes sp. BOLD:AAC9324"
"http://purl.obolibrary.org/obo/NCBITaxon_815416","Anseriformes sp. BOLD:AAD7995"
"http://purl.obolibrary.org/obo/NCBITaxon_815417","Anseriformes sp. BOLD:AAF2227"
"http://purl.obolibrary.org/obo/NCBITaxon_815418","Anseriformes sp. BOLD:AAF2888"
"http://purl.obolibrary.org/obo/NCBITaxon_815419","Anseriformes sp. BOLD:AAK7050"
"http://purl.obolibrary.org/obo/NCBITaxon_100826","Scolopax rusticola"
"http://purl.obolibrary.org/obo/NCBITaxon_1032525","Scolopax bukidnonensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1381582","Scolopax mira"
"http://purl.obolibrary.org/obo/NCBITaxon_56299","Scolopax minor"
"http://purl.obolibrary.org/obo/NCBITaxon_107377","Gallinago gallinago"
"http://purl.obolibrary.org/obo/NCBITaxon_1118562","Gallinago undulata"
"http://purl.obolibrary.org/obo/NCBITaxon_114734","Gallinago media"
"http://purl.obolibrary.org/obo/NCBITaxon_1178546","Gallinago imperialis"
"http://purl.obolibrary.org/obo/NCBITaxon_1381581","Gallinago hardwickii"
"http://purl.obolibrary.org/obo/NCBITaxon_1647392","Gallinago media x Gallinago gallinago"
"http://purl.obolibrary.org/obo/NCBITaxon_2774350","Gallinago jamesoni"
"http://purl.obolibrary.org/obo/NCBITaxon_279947","Gallinago delicata"
"http://purl.obolibrary.org/obo/NCBITaxon_2802618","Gallinago solitaria"
"http://purl.obolibrary.org/obo/NCBITaxon_433633","Gallinago stenura"
"http://purl.obolibrary.org/obo/NCBITaxon_555258","Gallinago paraguaiae"
"http://purl.obolibrary.org/obo/NCBITaxon_586766","Gallinago nigripennis"
"http://purl.obolibrary.org/obo/NCBITaxon_670344","Gallinago megala"
"http://purl.obolibrary.org/obo/NCBITaxon_107379","Lymnocryptes minimus"
"http://purl.obolibrary.org/obo/NCBITaxon_1178547","Limnodromus semipalmatus"
"http://purl.obolibrary.org/obo/NCBITaxon_161678","Limnodromus scolopaceus"
"http://purl.obolibrary.org/obo/NCBITaxon_391622","Limnodromus sp. NMSU 125X"
"http://purl.obolibrary.org/obo/NCBITaxon_279949","Limnodromus griseus"
"http://purl.obolibrary.org/obo/NCBITaxon_1233977","Prosobonia leucoptera"
"http://purl.obolibrary.org/obo/NCBITaxon_1233979","Prosobonia parvirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_31919","Numenius arquata"
"http://purl.obolibrary.org/obo/NCBITaxon_161676","Numenius phaeopus"
"http://purl.obolibrary.org/obo/NCBITaxon_171268","Numenius madagascariensis"
"http://purl.obolibrary.org/obo/NCBITaxon_2448458","Numenius tenuirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_279957","Numenius americanus"
"http://purl.obolibrary.org/obo/NCBITaxon_2854752","Numenius borealis"
"http://purl.obolibrary.org/obo/NCBITaxon_371918","Numenius tahitiensis"
"http://purl.obolibrary.org/obo/NCBITaxon_425646","Numenius minutus"
"http://purl.obolibrary.org/obo/NCBITaxon_927622","Numenius hudsonicus"
"http://purl.obolibrary.org/obo/NCBITaxon_161680","Limosa limosa"
"http://purl.obolibrary.org/obo/NCBITaxon_161683","Limosa lapponica"
"http://purl.obolibrary.org/obo/NCBITaxon_162324","Limosa fedoa"
"http://purl.obolibrary.org/obo/NCBITaxon_162325","Limosa haemastica"
"http://purl.obolibrary.org/obo/NCBITaxon_1219336","Tringa sp. PCE-2012"
"http://purl.obolibrary.org/obo/NCBITaxon_279954","Tringa solitaria"
"http://purl.obolibrary.org/obo/NCBITaxon_171271","Tringa totanus"
"http://purl.obolibrary.org/obo/NCBITaxon_161682","Tringa melanoleuca"
"http://purl.obolibrary.org/obo/NCBITaxon_161739","Tringa flavipes"
"http://purl.obolibrary.org/obo/NCBITaxon_171269","Tringa glareola"
"http://purl.obolibrary.org/obo/NCBITaxon_171270","Tringa nebularia"
"http://purl.obolibrary.org/obo/NCBITaxon_507600","Tringa semipalmata"
"http://purl.obolibrary.org/obo/NCBITaxon_240204","Tringa tobata"
"http://purl.obolibrary.org/obo/NCBITaxon_2604440","Tringa guttifer"
"http://purl.obolibrary.org/obo/NCBITaxon_261960","Tringa ochropus"
"http://purl.obolibrary.org/obo/NCBITaxon_272050","Tringa erythropus"
"http://purl.obolibrary.org/obo/NCBITaxon_322584","Tringa stagnatilis"
"http://purl.obolibrary.org/obo/NCBITaxon_371904","Tringa cf. solitaria PS-1"
"http://purl.obolibrary.org/obo/NCBITaxon_507598","Tringa brevipes"
"http://purl.obolibrary.org/obo/NCBITaxon_507599","Tringa incana"
"http://purl.obolibrary.org/obo/NCBITaxon_8919","Calidris alpina"
"http://purl.obolibrary.org/obo/NCBITaxon_171266","Calidris tenuirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_192723","Calidris acuminata"
"http://purl.obolibrary.org/obo/NCBITaxon_1940537","Calidris subruficollis"
"http://purl.obolibrary.org/obo/NCBITaxon_198806","Calidris pugnax"
"http://purl.obolibrary.org/obo/NCBITaxon_217132","Calidris ptilocnemis"
"http://purl.obolibrary.org/obo/NCBITaxon_217133","Calidris ferruginea"
"http://purl.obolibrary.org/obo/NCBITaxon_227173","Calidris canutus"
"http://purl.obolibrary.org/obo/NCBITaxon_240202","Calidris melanotos"
"http://purl.obolibrary.org/obo/NCBITaxon_272047","Calidris ruficollis"
"http://purl.obolibrary.org/obo/NCBITaxon_279935","Calidris minutilla"
"http://purl.obolibrary.org/obo/NCBITaxon_279936","Calidris alba"
"http://purl.obolibrary.org/obo/NCBITaxon_279937","Calidris bairdii"
