"aviLabel","taxon","aviId","avidb_link"
"Pycnonotus bimaculatus","http://purl.obolibrary.org/obo/NCBITaxon_1766945","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6EFA005F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6EFA005F"
"Pycnonotus penicillatus","http://purl.obolibrary.org/obo/NCBITaxon_2895573","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4F30CD0E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4F30CD0E"
"Pycnonotus xanthorrhous","http://purl.obolibrary.org/obo/NCBITaxon_182898","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0604A8C5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0604A8C5"
"Pycnonotus taivanus","http://purl.obolibrary.org/obo/NCBITaxon_493818","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A7C19329","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A7C19329"
"Pycnonotus sinensis","http://purl.obolibrary.org/obo/NCBITaxon_125283","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BB5650EB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BB5650EB"
"Pycnonotus goiavier","http://purl.obolibrary.org/obo/NCBITaxon_632603","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E6413C7F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E6413C7F"
"Pycnonotus jocosus","http://purl.obolibrary.org/obo/NCBITaxon_182897","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F9E37510","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F9E37510"
"Pycnonotus cafer","http://purl.obolibrary.org/obo/NCBITaxon_1003839","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-95F3F185","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-95F3F185"
"Pycnonotus aurigaster","http://purl.obolibrary.org/obo/NCBITaxon_1766910","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E28751A7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E28751A7"
"Pycnonotus leucotis","http://purl.obolibrary.org/obo/NCBITaxon_1208751","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4A85D701","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4A85D701"
"Pycnonotus xanthopygos","http://purl.obolibrary.org/obo/NCBITaxon_431836","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-24B66475","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-24B66475"
"Pycnonotus nigricans","http://purl.obolibrary.org/obo/NCBITaxon_374634","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9EF3E079","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9EF3E079"
"Pycnonotus capensis","http://purl.obolibrary.org/obo/NCBITaxon_447934","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6234824B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6234824B"
"Pycnonotus barbatus","http://purl.obolibrary.org/obo/NCBITaxon_175013","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6ABDB635","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6ABDB635"
"Tricholestes criniger","http://purl.obolibrary.org/obo/NCBITaxon_147060","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-260C7E77","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-260C7E77"
"Setornis criniger","http://purl.obolibrary.org/obo/NCBITaxon_374642","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-56478ACE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-56478ACE"
"Alophoixus phaeocephalus","http://purl.obolibrary.org/obo/NCBITaxon_182888","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3499C2A5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3499C2A5"
"Alophoixus frater","http://purl.obolibrary.org/obo/NCBITaxon_690592","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-50D0244D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-50D0244D"
"Alophoixus tephrogenys","http://purl.obolibrary.org/obo/NCBITaxon_3149349","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-CA0141A1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-CA0141A1"
"Alophoixus ruficrissus","http://purl.obolibrary.org/obo/NCBITaxon_3149348","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8668C778","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8668C778"
"Alophoixus bres","http://purl.obolibrary.org/obo/NCBITaxon_182882","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AE002A11","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AE002A11"
"Alophoixus flaveolus","http://purl.obolibrary.org/obo/NCBITaxon_182884","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-31754E31","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-31754E31"
"Alophoixus ochraceus","http://purl.obolibrary.org/obo/NCBITaxon_182886","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2BC35886","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2BC35886"
"Alophoixus pallidus","http://purl.obolibrary.org/obo/NCBITaxon_182879","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C916F1C7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C916F1C7"
"Alcurus striatus","http://purl.obolibrary.org/obo/NCBITaxon_3150870","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AF1E4A9B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AF1E4A9B"
"Iole finschii","http://purl.obolibrary.org/obo/NCBITaxon_3150021","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F9E2A503","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F9E2A503"
"Iole palawanensis","http://purl.obolibrary.org/obo/NCBITaxon_374645","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4763A554","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4763A554"
"Iole viridescens","http://purl.obolibrary.org/obo/NCBITaxon_1805493","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-804922A3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-804922A3"
"Iole crypta","http://purl.obolibrary.org/obo/NCBITaxon_3150020","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-88FC3084","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-88FC3084"
"Iole charlottae","http://purl.obolibrary.org/obo/NCBITaxon_374644","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BD51402C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BD51402C"
"Iole cacharensis","http://purl.obolibrary.org/obo/NCBITaxon_3150019","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FDD62B5C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FDD62B5C"
"Iole propinqua","http://purl.obolibrary.org/obo/NCBITaxon_674137","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BD494C66","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BD494C66"
"Acritillas indica","http://purl.obolibrary.org/obo/NCBITaxon_1602266","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-36D71C61","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-36D71C61"
"Hemixos flavala","http://purl.obolibrary.org/obo/NCBITaxon_374657","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-32E65FB3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-32E65FB3"
"Hemixos cinereus","http://purl.obolibrary.org/obo/NCBITaxon_690596","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E0595A29","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E0595A29"
"Hemixos castanonotus","http://purl.obolibrary.org/obo/NCBITaxon_690595","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5BAE0043","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5BAE0043"
"Ixos virescens","http://purl.obolibrary.org/obo/NCBITaxon_374647","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-92BF7060","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-92BF7060"
"Ixos malaccensis","http://purl.obolibrary.org/obo/NCBITaxon_374653","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0457ECD3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0457ECD3"
"Ixos mcclellandii","http://purl.obolibrary.org/obo/NCBITaxon_182891","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-473131CC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-473131CC"
"Hypsipetes philippinus","http://purl.obolibrary.org/obo/NCBITaxon_374654","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6298D46A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6298D46A"
"Hypsipetes mindorensis","http://purl.obolibrary.org/obo/NCBITaxon_690606","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B827CE64","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B827CE64"
"Hypsipetes guimarasensis","http://purl.obolibrary.org/obo/NCBITaxon_690605","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DD7A7E32","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DD7A7E32"
"Hypsipetes catarmanensis","http://purl.obolibrary.org/obo/NCBITaxon_3149996","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-24F99A8F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-24F99A8F"
"Hypsipetes rufigularis","http://purl.obolibrary.org/obo/NCBITaxon_3150004","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BFD69DF2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BFD69DF2"
"Hypsipetes amaurotis","http://purl.obolibrary.org/obo/NCBITaxon_374649","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-59BEAB80","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-59BEAB80"
"Hypsipetes borbonicus","http://purl.obolibrary.org/obo/NCBITaxon_289189","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E55C03F8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E55C03F8"
"Hypsipetes madagascariensis","http://purl.obolibrary.org/obo/NCBITaxon_125281","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5089E131","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5089E131"
"Hypsipetes olivaceus","http://purl.obolibrary.org/obo/NCBITaxon_289200","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-650CC5B3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-650CC5B3"
"Hypsipetes thompsoni","http://purl.obolibrary.org/obo/NCBITaxon_2022788","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A3E5953D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A3E5953D"
"Hypsipetes leucocephalus","http://purl.obolibrary.org/obo/NCBITaxon_182890","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B76214D7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B76214D7"
"Hypsipetes ganeesa","http://purl.obolibrary.org/obo/NCBITaxon_2895575","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4E74E6CC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4E74E6CC"
"Hypsipetes parvirostris","http://purl.obolibrary.org/obo/NCBITaxon_289191","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-105A8F99","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-105A8F99"
"Hypsipetes moheliensis","http://purl.obolibrary.org/obo/NCBITaxon_2358189","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0A2ACE45","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0A2ACE45"
"Hypsipetes crassirostris","http://purl.obolibrary.org/obo/NCBITaxon_289190","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5E2E4545","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5E2E4545"
"Sylvia borin","http://purl.obolibrary.org/obo/NCBITaxon_73324","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A6A4FC63","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A6A4FC63"
"Sylvia atricapilla","http://purl.obolibrary.org/obo/NCBITaxon_48155","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-61F9065B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-61F9065B"
"Sylvia dohrni","http://purl.obolibrary.org/obo/NCBITaxon_2575933","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1D1BD2CA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1D1BD2CA"
"Sylvia galinieri","http://purl.obolibrary.org/obo/NCBITaxon_3150601","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B1400E68","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B1400E68"
"Sylvia atriceps","http://purl.obolibrary.org/obo/NCBITaxon_3150600","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A0855E30","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A0855E30"
"Sylvia abyssinica","http://purl.obolibrary.org/obo/NCBITaxon_528194","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7C3026CC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7C3026CC"
"Curruca nisoria","http://purl.obolibrary.org/obo/NCBITaxon_3149722","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1EA60B94","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1EA60B94"
"Curruca curruca","http://purl.obolibrary.org/obo/NCBITaxon_43163","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0DCD05BE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0DCD05BE"
"Curruca lugens","http://purl.obolibrary.org/obo/NCBITaxon_3149719","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-16FEF081","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-16FEF081"
"Curruca crassirostris","http://purl.obolibrary.org/obo/NCBITaxon_3149712","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-37015E61","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-37015E61"
"Curruca deserticola","http://purl.obolibrary.org/obo/NCBITaxon_3149714","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D1EF4402","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D1EF4402"
"Curruca mystacea","http://purl.obolibrary.org/obo/NCBITaxon_3149721","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AA027706","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AA027706"
"Curruca communis","http://purl.obolibrary.org/obo/NCBITaxon_216193","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-14AFBA82","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-14AFBA82"
"Curruca conspicillata","http://purl.obolibrary.org/obo/NCBITaxon_216227","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BFECF5F8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BFECF5F8"
"Curruca sarda","http://purl.obolibrary.org/obo/NCBITaxon_3149723","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6E1206E4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6E1206E4"
"Curruca balearica","http://purl.obolibrary.org/obo/NCBITaxon_3149709","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-586FA317","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-586FA317"
"Curruca ruppeli","http://purl.obolibrary.org/obo/NCBITaxon_216219","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A1B09A86","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A1B09A86"
"Curruca melanothorax","http://purl.obolibrary.org/obo/NCBITaxon_3149720","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-94E23F51","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-94E23F51"
"Curruca melanocephala","http://purl.obolibrary.org/obo/NCBITaxon_121426","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B0D09483","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B0D09483"
"Curruca subalpina","http://purl.obolibrary.org/obo/NCBITaxon_3149724","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3FC15B06","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3FC15B06"
"Curruca cantillans","http://purl.obolibrary.org/obo/NCBITaxon_208071","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B13D68B1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B13D68B1"
"Myzornis pyrrhoura","http://purl.obolibrary.org/obo/NCBITaxon_634318","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4C29F3A8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4C29F3A8"
"Moupinia poecilotis","http://purl.obolibrary.org/obo/NCBITaxon_1149629","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D1A1B007","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D1A1B007"
"Lioparus chrysotis","http://purl.obolibrary.org/obo/NCBITaxon_201299","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-42D184B0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-42D184B0"
"Chrysomma sinense","http://purl.obolibrary.org/obo/NCBITaxon_201304","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0C0CEF5B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0C0CEF5B"
"Rhopophilus pekinensis","http://purl.obolibrary.org/obo/NCBITaxon_330745","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4AEBE232","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4AEBE232"
"Rhopophilus albosuperciliaris","http://purl.obolibrary.org/obo/NCBITaxon_3150466","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5909DA7E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5909DA7E"
"Fulvetta ruficapilla","http://purl.obolibrary.org/obo/NCBITaxon_204793","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BD27AE48","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BD27AE48"
"Fulvetta striaticollis","http://purl.obolibrary.org/obo/NCBITaxon_3149887","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-24AAB99D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-24AAB99D"
"Fulvetta ludlowi","http://purl.obolibrary.org/obo/NCBITaxon_1463976","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-47572CAC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-47572CAC"
"Fulvetta vinipectus","http://purl.obolibrary.org/obo/NCBITaxon_204796","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5DAF0274","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5DAF0274"
"Fulvetta manipurensis","http://purl.obolibrary.org/obo/NCBITaxon_2886379","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A718ADC4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A718ADC4"
"Fulvetta cinereiceps","http://purl.obolibrary.org/obo/NCBITaxon_201300","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9F47C704","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9F47C704"
"Fulvetta formosana","http://purl.obolibrary.org/obo/NCBITaxon_2886378","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DA34BA3E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DA34BA3E"
"Chamaea fasciata","http://purl.obolibrary.org/obo/NCBITaxon_190680","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-989B57D8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-989B57D8"
"Paradoxornis heudei","http://purl.obolibrary.org/obo/NCBITaxon_3150879","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-88560BE4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-88560BE4"
"Paradoxornis guttaticollis","http://purl.obolibrary.org/obo/NCBITaxon_201373","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C922CECC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C922CECC"
